gvkey,tic,cusip,cik,LINKPRIM,LIID,LINKTYPE,LPERMNO,LPERMCO,LINKDT,LINKENDDT
154673,JQC,67073D102,0001227476,P,01,LC,89773,44132,2003-06-26,E
154708,3TLON,87484H104,0001140028,P,01,LC,90888,47430,2005-09-22,2009-09-09
154714,JFBI,472375104,0001222915,P,01,LC,89798,44174,2003-07-02,2014-05-31
154739,GOOD,376536108,0001234006,P,01,LC,89823,44289,2003-08-13,E
154755,CSE,14055X102,0001241199,P,01,LC,89805,44266,2003-08-07,2014-04-30
154756,REDEQ,75733R601,0001236038,P,01,LC,89834,44381,2003-09-25,2008-04-10
154757,CSBK,186873105,0001592329,P,01,LC,90080,44993,2004-03-04,2018-03-31
154758,MODV,60783X104,0001220754,P,01,LC,89824,44290,2003-08-19,E
154759,RPFG,75087U101,0001243800,C,01,LC,89873,44503,2003-10-21,2010-03-01
154760,CHEV,16677X105,0001528843,P,01,LC,90007,44813,2004-01-06,2016-05-31
154773,CRHM,12626F105,0001461119,P,01,LC,15665,55412,2015-09-03,2021-04-30
154817,GTU,153546106,0001364728,P,01,LC,91439,51186,2006-09-22,2016-01-29
154910,XVE,925621104,0001012454,P,01,LC,91323,50851,2006-06-06,2007-01-03
155073,ABNJ,02407E104,0001330039,P,01,LC,90944,47873,2005-10-06,2009-05-29
155102,MHI,723763108,0001223026,P,01,LC,89786,44189,2003-07-18,E
155133,KSP,48268Y101,0001178575,P,01,LC,89989,44806,2004-01-09,2011-07-01
155174,FPO,33610F109,0001254595,P,01,LC,89878,44513,2003-10-23,2017-09-30
155225,REEMF,75381M102,0001419806,P,01,LC,12057,53486,2010-08-18,E
155234,LUMCQ,550278303,0001236309,P,02,LC,89962,44714,2003-12-19,2008-05-01
155280,ATSG,00922R105,0000894081,P,01,LC,90716,46701,2005-05-09,E
155282,FCFL,31985E202,0001082564,P,01,LC,89832,44379,2003-09-03,2011-06-10
155321,BLW,09249W101,0001233681,P,01,LC,89777,44179,2003-07-29,E
155323,NHS,64128C106,0001487610,P,01,LC,89780,44182,2003-07-29,E
155324,NCZ,92838U108,0001227857,P,01,LC,89784,44187,2003-07-29,E
155325,IGATY,45173H207,0001324503,C,90,LC,91051,50025,2005-12-08,2013-01-31
155326,EHI,95766B109,0001228509,P,01,LC,89788,44191,2003-07-29,E
155335,MNE,09255F109,0001232863,P,01,LC,89782,44185,2003-07-30,2020-06-30
155336,MUI,09253X102,0001232860,P,01,LC,89783,44186,2003-07-30,E
155338,PSW,09255J101,0001229876,P,01,LC,89787,44190,2003-07-30,2012-12-31
155387,CRDF,14147L108,0001213037,P,01,LC,13411,54088,2012-05-30,E
155393,WLL,966387508,0001255474,P,05,LC,89901,44613,2020-09-02,2022-07-29
155393,WLL,966387508,0001255474,C,01,LC,89901,44613,2020-09-01,2020-09-01
155393,WLL,966387508,0001255474,P,01,LC,89901,44613,2003-11-20,2020-08-31
155394,LKQ,501889208,0001065696,P,02,LC,89866,44497,2003-10-03,E
155395,ISG.1,460377104,0001231868,P,01,LC,89957,44710,2003-12-12,2005-04-29
155458,GRP.U,387437114,0001564538,P,01,LC,89812,44276,2003-09-02,E
155584,LBBB.1,530233105,,P,01,LC,90668,46563,2005-04-22,2008-12-31
155614,MBRKQ,596087106,0001161924,P,01,LC,89860,44491,2003-10-17,2010-05-11
155615,GTOPQ,37229P507,0001028358,P,01,LC,89865,44496,2003-10-30,2008-08-15
155616,CNVS,172406308,0001173204,P,01,LC,89889,44600,2003-11-10,E
155617,NAXG,63888E203,0001039387,C,02,LC,89963,44716,2003-12-12,2005-04-15
155701,QNTA.1,G7313F106,0001264242,P,02,LC,90191,45200,2004-05-14,2008-10-10
155734,CHLE,151368107,0001227167,C,01,LC,89862,44493,2003-10-29,2005-10-25
155735,AMIS,031538101,0001161963,P,02,LC,89830,44377,2003-09-24,2008-03-17
155736,FBTXQ,352451108,0001207070,P,01,LC,89928,44684,2003-12-18,2008-11-10
155737,CNVX,13738Y107,,P,01,LC,89863,44494,2003-10-30,2006-05-07
155738,NNI,64031N108,0001258602,P,01,LC,89964,44717,2003-12-11,E
155753,BRLC.,10949P107,,P,01,LC,89831,44378,2003-09-16,2005-11-30
155754,AHT,044103869,0001232582,P,01,LC,89803,44265,2003-08-26,E
155758,BLHI,095602108,0001139683,C,01,LC,91170,50589,2006-04-26,2008-09-16
155794,NTMD,654798503,0000927829,P,01,LC,89914,44624,2003-11-06,2009-04-30
155795,PHRM.,71715B409,,P,02,LC,89918,44627,2003-11-06,2008-03-07
155856,KNBT,482921103,0001236964,P,01,LC,89912,44622,2003-11-03,2008-02-01
155894,OMQS,68217M107,0000278165,P,01,LC,21950,58738,2021-09-02,E
155895,PFL,72201H108,0001244183,P,01,LC,89814,44279,2003-08-27,E
155896,MZF,56165R103,0001235511,P,01,LC,89811,44275,2003-08-27,2018-08-31
155913,PMCB,71715X203,0001157075,P,01,LC,21867,58675,2021-08-10,E
155915,FTF,35472T101,0001233087,P,01,LC,89809,44271,2003-08-27,E
155933,XPRT,523234102,0001192305,P,01,LC,89924,44632,2003-11-14,2011-04-21
155934,SRVA,82967Y500,0001181232,P,01,LC,89899,44611,2003-11-25,2007-11-23
155936,FLC,338479108,0001245648,P,01,LC,89808,44269,2003-08-27,E
155939,SRO,23338X102,0001231160,P,01,LC,89816,44283,2003-08-27,2010-06-11
156095,PUDA,744674300,0001162747,C,01,LC,93030,53212,2009-09-22,2011-04-08
156125,SGTL,82661W107,0001043639,P,01,LC,89835,44382,2003-09-19,2008-04-30
156133,MYOG,62856E104,0001101052,P,01,LC,89868,44499,2003-10-30,2006-11-30
156153,ADEA,00676P107,0001803696,P,01,LC,89922,44631,2003-11-13,E
156154,CFHI,190354100,0001262276,P,01,LC,89906,44618,2003-11-06,2007-11-30
156155,SNX,87162W100,0001177394,P,01,LC,89900,44612,2003-11-25,E
156156,FMD,320771207,0001262279,P,01,LC,89877,44512,2003-10-31,2016-08-31
156157,MRLN,571157106,0001260968,P,01,LC,89913,44623,2003-11-12,2022-01-31
156176,ORGN.1,68619E208,0001268039,P,02,LC,90189,45198,2004-05-06,2008-12-26
156178,CNE.4,137513107,0001349237,P,01,LC,91107,50307,2006-02-15,2008-01-11
156290,FLCN.,306032103,0001262001,P,01,LC,89929,44685,2003-12-17,2005-03-31
156291,HIH.1,430141101,0001262415,P,01,LC,89953,44707,2003-12-16,2007-07-17
156292,EYET,302297106,0001115285,P,01,LC,90008,44814,2004-01-30,2005-11-30
156293,TRCA.1,88078L105,0001262175,P,01,LC,90096,45003,2004-03-17,2008-10-31
156383,AEL,025676206,0001039828,P,01,LC,89946,44699,2003-12-04,E
156384,GBLI,37959R103,0001494904,P,01,LC,89942,44696,2003-12-16,E
156415,PRVD,74373W103,0001263756,P,01,LC,89940,44694,2003-12-17,2006-02-28
156421,PBNC.,69911U403,0001414374,P,02,LC,16106,55590,2016-06-16,2018-01-31
156513,BKK,09249X109,0001181250,P,01,LC,89839,44386,2003-09-26,2020-12-31
156514,BFO,09250M109,0001181249,P,01,LC,89840,44387,2003-09-26,2020-12-31
156517,FCM,33733Q107,0001232461,C,01,LC,89844,44389,2003-09-26,2010-09-30
156518,EVT,27828G107,0001253327,P,01,LC,89842,44388,2003-09-26,E
156519,IIA,449788108,0001254634,P,01,LC,89846,44391,2003-09-26,2009-09-30
156521,JDD,6706EP105,0001255821,P,01,LC,89852,44395,2003-09-26,2021-11-30
156522,WIA,95766Q106,0001254370,P,01,LC,89855,44402,2003-09-26,E
156578,ADES,00770C101,0001515156,P,01,LC,90400,45708,2016-07-07,E
156578,ADES,00770C101,0001515156,P,01,LC,90400,45708,2004-10-14,2015-02-02
156584,ITYCQ,45818G101,0001103764,P,01,LC,91469,51206,2006-09-06,2008-03-27
156599,PSRC,697154102,0001178056,P,01,LC,89872,44502,2003-10-29,2005-11-30
156613,CALD,13123E500,0001035748,P,01,LC,89905,44617,2003-11-20,2018-04-30
156614,CONN,208242107,0001223389,P,01,LC,89908,44619,2003-11-25,E
156615,KNTA,49720P506,0001117119,P,01,LC,89933,44687,2003-12-19,2008-07-09
156617,ACOR,00484M700,0001008848,P,01,LC,91086,50290,2006-02-10,E
156618,NAL,650203102,0001264755,P,01,LC,90132,45086,2004-04-02,2011-04-15
156619,ALSM,02081F104,0001264388,P,01,LC,90021,44877,2004-02-06,2005-06-30
156633,UTI,913915104,0001261654,P,01,LC,89973,44727,2003-12-17,E
156676,TLN,87422J105,,P,01,LC,15335,55246,2015-06-02,2016-12-05
156714,GPT.2,38374W107,0001266112,P,01,LC,89987,44804,2004-01-27,2007-04-30
156825,MAV,723762100,0001258943,P,01,LC,89882,44518,2003-10-16,E
156857,GTXI,40052B207,,P,01,LC,90031,44887,2004-02-03,2019-06-09
156859,HRBN,41145W109,0001266719,P,01,LC,91737,51655,2007-01-31,2011-11-01
156860,RNVS,759885106,0001118361,P,01,LC,90032,44888,2004-02-05,2008-05-02
156861,TPX,88023U101,0001206264,P,01,LC,89971,44726,2003-12-18,E
156933,0460B,45899U938,0001292900,C,02,LC,90503,46022,2012-09-01,2012-09-28
156933,0460B,45899U938,0001292900,P,02,LC,90503,46022,2004-12-16,2012-08-31
156953,HTH,432748101,0001265131,P,01,LC,90037,44892,2004-02-12,E
156998,CTBC,207546102,,P,01,LC,91077,50196,2006-01-27,2012-04-30
157020,WPSC,963142302,0000941738,P,01,LC,89874,21915,2003-10-28,2007-11-27
157040,FRA,09255X100,0001259708,P,01,LC,89879,44514,2003-10-29,E
157041,NRO,64190A103,0001261166,P,01,LC,89881,44517,2003-10-29,E
157057,AIZ,04621X108,0001267238,P,01,LC,90038,44893,2004-02-05,E
157058,AACC,04543P100,0001264707,P,01,LC,90020,44876,2004-02-05,2013-06-28
157074,XTXI,22765Y104,0001209821,P,01,LC,90017,44819,2004-01-13,2014-03-31
157080,RVM,761505205,0001404592,P,01,LC,12760,53761,2011-05-09,2015-06-30
157117,GOLF.1,38168Y103,0001202273,P,02,LC,91354,50859,2006-06-15,2012-07-31
157118,TNS,872960109,0001268671,P,01,LC,90078,44991,2004-03-16,2013-02-28
157153,CMP,20451N101,0001227654,P,01,LC,89952,44705,2003-12-12,E
157195,PRPX,736212101,0001263074,P,01,LC,90013,44817,2004-01-23,2010-12-31
157200,EEEI,285106209,0001175636,P,01,LC,90479,46001,2004-12-31,2008-12-02
157217,DSTI,23962Q407,0001262200,P,01,LC,90084,44884,2004-03-22,2017-02-28
157218,BWLD,119848109,0001062449,P,01,LC,89904,44616,2003-11-21,2018-02-28
157353,AHL,G05384105,0001267395,P,01,LC,89977,44731,2003-12-04,2019-02-28
157354,KRO,50105F105,0001257640,P,01,LC,89960,44712,2003-12-09,E
157355,GHCI,37184D101,0001236736,P,01,LC,89910,44620,2003-12-01,2007-07-13
157373,VST,92840M102,0001692819,P,02,LC,16736,55954,2017-05-10,E
157413,TCOM,89677Q107,0001269238,P,90,LC,89927,44683,2003-12-09,E
157414,ANDS,03252Q408,0001128495,P,01,LC,90079,44992,2004-03-26,2011-11-30
157415,TRW,87264S106,0001267097,P,01,LC,90052,44911,2004-02-03,2015-05-29
157418,NMZ,670682103,0001266585,P,01,LC,89897,44607,2003-11-20,E
157433,DEX.2,25212E100,0001284529,P,02,LC,90247,45378,2004-07-22,2006-01-31
157452,OXSQ,69181V107,0001259429,P,01,LC,89921,44630,2003-11-21,E
157479,EFR,27828Q105,0001258623,P,01,LC,89892,44604,2003-11-25,E
157480,GDV,36242H104,0001260729,P,01,LC,89893,44605,2003-11-25,E
157493,LSE,140288101,0001057689,P,01,LC,90064,44969,2004-03-19,2013-11-29
157494,CHRK,164450108,0001090069,P,01,LC,90026,44882,2004-02-20,2008-11-28
157498,PCB,69320M109,0001423869,P,01,LC,18052,56488,2018-08-10,E
157583,EMD,95766A101,0001227862,P,01,LC,89970,44723,2003-12-02,E
157619,UNCLQ,55348A102,0001145202,P,01,LC,91512,51318,2006-10-12,2009-02-10
157633,CGTK.1,21899Y931,,P,01,LC,90025,44881,2004-02-12,2005-12-16
157634,ENTN,29383P209,0000866830,P,01,LC,90034,44890,2004-02-06,2010-03-31
157635,ATHR,04743P108,0001140486,P,01,LC,90022,44878,2004-02-12,2011-05-31
157676,VAPHQ,92232R107,0001232400,P,01,LC,89943,44697,2003-12-10,2004-03-31
157679,SRC,84860W300,0001308606,P,02,LC,90514,46033,2004-12-16,2007-08-01
157679,SRC,84860W300,0001308606,P,03,LC,14039,54472,2013-07-18,E
157679,SRC,84860W300,0001308606,P,03,LC,13580,54181,2012-09-21,2013-07-17
157735,CENF,153491105,0001085636,P,01,LC,89926,44682,2003-12-12,2006-11-30
157755,MCHX,56624R108,0001224133,P,01,LC,90088,44998,2004-03-31,E
157757,MOTV.1,61980V107,0001112422,P,01,LC,90234,45306,2004-06-25,2006-04-10
157758,IMMCQ,45260A107,0001083132,P,01,LC,90128,45084,2004-04-16,2008-04-28
157803,WDGH,978842201,0001218320,P,01,LC,89961,44713,2004-01-02,2008-11-19
157853,BDV,09250N107,0001265316,P,01,LC,89947,44701,2003-12-19,2012-02-29
157855,CRM,79466L302,0001108524,P,01,LC,90215,45288,2004-06-23,E
157856,PROS.1,74268T108,0001273397,P,01,LC,90134,45088,2004-04-21,2008-07-31
157858,BX1,35699Z005,0001272547,P,02,LC,90435,45382,2004-12-03,2006-12-01
157858,BX1,35699Z005,0001272547,J,01,LC,90251,45382,2004-12-01,2006-12-01
157858,BX1,35699Z005,0001272547,P,01,LC,90251,45382,2004-07-30,2004-11-30
157859,BRW.1,11037M105,0001272957,P,01,LC,90039,44894,2004-02-12,2007-07-02
157862,INTX,460981301,0001095277,P,02,LC,90129,45085,2004-04-30,2019-01-31
157863,SFO.1,867708109,,P,01,LC,90077,44990,2004-03-17,2006-10-08
157865,MEIP,55279B301,0001262104,P,01,LC,89935,44689,2003-12-18,E
157875,VFF,92707Y108,0001584549,C,01,LC,18416,56659,2019-02-21,E
157878,RIF.3,74964K609,0001443387,P,01,LC,92965,53173,2009-06-18,2012-01-31
157878,RIF.3,74964K609,0001443387,P,01,LC,89969,44722,2003-12-19,2009-06-17
157899,TWHR,941022105,0001263282,C,01,LC,89975,44729,2004-01-02,2006-02-14
157921,HTM,90338S201,0001172136,P,01,LC,92636,53002,2008-04-16,2018-04-30
157947,JEDOF,472310101,0001258021,P,01,LC,90113,45069,2004-04-06,2009-01-14
157954,SNTS,802817304,0001172480,P,01,LC,90333,45529,2004-04-01,2013-12-31
157955,AGO,G0585R106,0001273813,P,01,LC,90120,45077,2004-04-23,E
157959,MEMY,58606R403,0001062216,P,01,LC,90137,45091,2004-04-05,2009-01-05
157973,FLB,321100109,0001267969,P,01,LC,89945,44706,2004-01-02,2004-12-31
158033,AUSPF,052526100,0001041829,C,01,LC,90644,46539,2005-04-18,2008-06-27
158053,NYMT,649604840,0001273685,P,01,LC,90214,45287,2008-06-05,E
158053,NYMT,649604840,0001273685,P,01,LC,90214,45287,2004-06-24,2007-09-10
158055,DYAI,26745T101,0001213809,C,01,LC,90682,46671,2019-04-17,E
158055,DYAI,26745T101,0001213809,C,01,LC,90682,46671,2005-05-26,2007-04-23
158235,BIOV.1,090676107,0001264899,P,01,LC,90023,44879,2004-02-17,2007-06-26
158313,BKOR,671768109,0001398006,P,01,LC,90006,44812,2004-01-29,2013-07-26
158314,FICC,31659U300,0001271831,C,01,LC,90593,46275,2005-02-03,2007-07-17
158354,GNW,37247D106,0001276520,P,01,LC,90162,45174,2004-05-25,E
158414,SMPL.1,828867101,0001412109,P,01,LC,90085,44996,2004-03-31,2015-02-28
158455,RTU,19247Y108,0001265419,P,01,LC,89980,44797,2004-01-28,2010-03-31
158456,JTA,67090H102,0001265708,P,01,LC,89990,44808,2004-01-28,2021-11-30
158457,PBF.1,723761102,0001267150,P,01,LC,89991,44809,2004-01-28,2008-10-21
158473,SVR.1,87163F106,0001169264,P,01,LC,90565,46163,2005-02-10,2011-01-12
158493,GGE.,40167K100,0001267890,P,01,LC,89981,44799,2004-01-28,2017-03-31
158494,ETG,27828S101,0001270523,P,01,LC,89984,44801,2004-01-28,E
158563,CYTK,23282W605,0001061983,P,01,LC,90126,45082,2004-04-29,E
158587,TBBK,05969A105,0001295401,P,01,LC,90490,44891,2004-12-23,E
158587,TBBK,05969A105,0001295401,P,01,LC,90036,44891,2004-02-03,2004-12-22
158733,GMTA.1,36471P207,0001277475,P,01,LC,90127,45083,2004-04-21,2010-01-14
158734,BTRX.,06850R108,0001173657,P,01,LC,90122,45079,2004-04-29,2008-08-06
158736,ATLS.2,049298102,0001279228,P,01,LC,90180,45193,2004-05-11,2011-02-17
158737,SP,78469C103,0001059262,P,01,LC,90194,45203,2004-05-27,E
158740,SIRF,82967H101,0001163943,P,01,LC,90135,45089,2004-04-22,2009-06-25
158741,SMICY,81663N206,0001267482,P,90,LC,90076,44987,2004-03-17,2021-01-29
158742,MKTX,57060D108,0001278021,P,01,LC,90454,45878,2004-11-05,E
158743,BGS,05508R106,0001278027,P,01,LC,91977,45679,2007-05-23,E
158744,PLSB.,726079106,0001279410,P,01,LC,90322,45485,2004-08-11,2007-06-01
158746,MBRX.1,59101M105,0001053221,P,01,LC,90231,45303,2004-06-16,2010-01-27
158764,LMSMF,55477Q100,0001286455,C,01,LC,90559,46157,2005-02-15,2008-05-21
158791,PKT,74269U203,0001165231,P,01,LC,92282,52760,2007-09-20,2015-06-30
159125,ETWC,29786P103,0001268904,P,01,LC,91092,50295,2006-02-10,2009-07-20
160163,RDDYQ,75734R105,0001268984,P,01,LC,90847,47193,2005-08-10,2011-12-28
160173,ABR,038923108,0001253986,P,01,LC,90102,45059,2004-04-07,E
160181,AFFMQ,008272106,0001282543,P,01,LC,90273,45414,2004-07-09,2012-05-30
160183,LTM.2,53217R207,0001076195,P,02,LC,90210,45284,2004-06-30,2015-06-10
160196,PLAG,72703U102,0001117057,P,01,LC,93012,53203,2009-09-08,E
160201,CFSI,19458M108,0001286686,P,01,LC,90278,45418,2004-07-16,2006-03-31
160202,DRA.2,19259W206,0001282858,P,01,LC,91108,45861,2006-02-03,2007-11-20
160203,CLRK,19624P100,0001048611,P,01,LC,90222,45296,2004-06-22,2007-08-24
160204,THLD,885807206,,P,01,LC,90604,46285,2005-02-04,2017-08-01
160206,SRVY,395150105,0001108906,P,01,LC,90294,45433,2004-07-16,2008-10-31
160207,STON,86184W106,0001753886,P,01,LC,90366,45566,2004-09-15,2022-11-30
160211,DPZ,25754A201,0001286681,P,02,LC,90248,45379,2004-07-13,E
160213,GSIT,36241U106,0001126741,P,01,LC,91901,51993,2007-03-29,E
160214,SARA,803521103,0001096339,C,01,LC,12903,53835,2011-07-20,2015-06-18
160216,MFLX.,62541B101,0000830916,P,01,LC,90232,45304,2004-06-25,2016-07-29
160225,MA,57636Q104,0001141391,P,01,LC,91233,50700,2006-05-25,E
160228,TPGI,884453101,0001283709,P,01,LC,90425,45730,2004-10-07,2013-12-31
160231,NEXT.2,653339101,0001167896,P,01,LC,91166,50494,2006-03-22,2008-01-24
160232,NETL.1,64118B100,0001135711,P,01,LC,90287,45427,2004-07-09,2012-02-29
160233,PSEC,74348T102,0001287032,P,01,LC,90291,45430,2004-07-27,E
160237,PCOP,7171EP101,0001273013,P,01,LC,90133,45087,2004-05-03,2008-12-23
160250,VCG.1,920255106,,P,01,LC,90567,46167,2005-02-09,2006-07-31
160252,JFR,67072T108,0001276533,P,02,LC,90073,44981,2004-03-26,E
160254,LDIS,52171N103,0001130626,P,01,LC,90229,45302,2004-06-16,2009-10-27
160255,HSP,441060100,0001274057,P,01,LC,90110,45068,2004-05-03,2015-09-02
160256,PCS,591708102,,P,01,LC,91937,52120,2007-04-19,2013-04-30
160260,NVT.1,63936L100,0000834208,P,01,LC,90309,45472,2004-08-06,2008-07-09
160272,AUXL,05334D107,0001182129,P,01,LC,90275,45416,2004-07-23,2015-01-30
160273,FVI.1,33735H105,0001264352,P,01,LC,90109,45067,2004-04-28,2006-12-29
160281,ACTV.2,00506D100,0001163932,P,01,LC,12719,53747,2011-05-25,2013-11-29
160282,XRM,98416J118,0001287151,P,02,LC,90700,46686,2010-05-26,2018-10-31
160282,XRM,98416J118,0001287151,C,01,LC,90700,46686,2010-05-01,2010-05-25
160282,XRM,98416J118,0001287151,P,01,LC,90700,46686,2005-05-16,2010-04-30
160287,ETO,27828U106,0001281926,P,01,LC,90105,45063,2004-04-28,E
160288,LGI,52106W103,0001278211,P,01,LC,90114,45070,2004-04-28,E
160293,NRF,66704R803,0001273801,P,01,LC,90388,45697,2004-10-26,2017-01-31
160303,CII,09256A109,0001278895,P,01,LC,90103,45061,2004-04-28,E
160305,ERH,94987E109,0001279014,P,01,LC,90108,45066,2004-04-28,E
160308,RHR.3,74963J108,0001278038,P,01,LC,90117,45073,2004-04-28,2009-06-30
160310,TYW,87280R108,0001280226,P,01,LC,90119,45075,2004-04-28,2011-12-30
160312,PRSG,G72457107,0001170593,P,01,LC,90351,45541,2004-09-30,2011-12-19
160329,GOOGL,02079K305,0001652044,P,01,LC,90319,45483,2004-08-19,E
160329,GOOGL,02079K305,0001652044,J,03,LC,14542,45483,2014-04-03,E
160331,URZ,91688T104,0001162324,P,01,LC,91422,51104,2006-08-10,2015-06-30
160336,LGBT.,727058208,0001287258,P,01,LC,90413,45720,2004-10-14,2009-06-30
160338,MSSR,579793100,0001288741,P,01,LC,90286,45426,2004-07-20,2012-01-03
160340,MNKD,56400P706,0000899460,P,01,LC,90285,45425,2004-07-28,E
160341,WTI,92922P106,0001288403,P,01,LC,90533,46102,2005-01-28,E
160343,IFS.4,45684P102,0001276827,P,01,LC,90165,45177,2004-05-07,2007-08-31
160364,NSTC.1,64104X108,0001089638,P,01,LC,90363,45564,2004-09-29,2011-10-31
160373,MORN,617700109,0001289419,P,01,LC,90708,46692,2005-05-03,E
160374,NRPH,648468205,0001288379,P,02,LC,90321,45484,2004-08-05,2007-04-19
160375,STXS,85916J409,0001289340,P,01,LC,90325,45488,2019-09-06,E
160375,STXS,85916J409,0001289340,P,01,LC,90325,45488,2004-08-12,2016-07-29
160376,TXRH,882681109,0001289460,P,01,LC,90427,45732,2004-10-05,E
160378,GPT,385002308,0001297587,P,01,LC,90252,45383,2004-07-28,2015-12-17
160378,GPT,385002308,0001297587,P,01,LC,13889,54387,2015-12-18,2018-10-31
160381,CNCOY,15132H101,0001544856,P,91,LC,13425,54101,2012-06-22,2017-06-30
160414,PSPT,712714302,0001289001,P,01,LC,90418,45724,2004-10-01,2008-10-31
160415,RNOW,76657R106,0001111247,P,01,LC,90323,45486,2004-08-05,2012-01-26
160416,TWGP,G8988C105,0001289592,P,01,LC,90426,45731,2004-10-21,2014-09-30
160417,QCCO,74729T101,0001289505,P,01,LC,90292,45431,2004-07-16,E
160423,BWFG,06654A103,0001505732,P,01,LC,14650,54858,2014-05-15,E
160447,ANSW,03662X100,0001283073,P,01,LC,90381,45690,2004-10-13,2011-04-29
160448,SPRO.1,83171G103,0001289863,P,01,LC,90447,45702,2004-11-22,2015-12-31
160449,CLWA,13126N200,0001115091,P,01,LC,90355,45556,2004-09-30,2009-06-26
160471,CEAI.,16938Y306,0001203900,P,01,LC,92970,53176,2009-07-20,2011-12-28
160472,CSNC,141546101,,P,01,LC,90184,45195,2004-05-19,2008-03-31
160474,MEA,591176102,0001048685,P,01,LC,90614,46424,2005-03-15,2015-09-30
160479,EXR,30225T102,0001289490,P,01,LC,90305,45469,2004-08-12,E
160488,NURO,641255880,0001289850,P,01,LC,90288,45428,2004-07-22,E
160492,MPCCQ,553166109,0001289871,C,01,LC,90437,45692,2004-11-05,2008-10-21
160498,COGT.1,19239Y108,0001289434,P,01,LC,90356,45557,2004-09-24,2010-12-01
160502,EUBK,298716101,0001164554,C,01,LC,90318,45482,2004-08-12,2010-04-30
160503,ZIPR,98974V107,0001142512,P,01,LC,90466,45887,2004-11-10,2014-08-29
160504,LMRA,55024R106,0001137399,P,01,LC,90283,45423,2004-07-23,2008-12-09
160505,VLTR,928708106,0001050550,P,01,LC,90299,45437,2004-07-29,E
160541,HTGC,427096508,0001280784,P,01,LC,90731,46855,2005-06-09,E
160546,WFBI,940730104,0001476264,P,01,LC,13713,54285,2012-12-24,2017-12-31
160549,LBTYK,G61188127,0001570585,P,05,LC,90866,45301,2014-03-01,E
160549,LBTYK,G61188127,0001570585,J,05,LC,90866,45301,2005-09-07,2014-02-28
160549,LBTYK,G61188127,0001570585,J,02,LC,90228,45301,2004-06-08,E
160549,LBTYK,G61188127,0001570585,J,01,LC,90227,45301,2014-03-01,E
160549,LBTYK,G61188127,0001570585,P,01,LC,90227,45301,2004-06-08,2014-02-28
160550,GLU,36242L105,0001282957,P,01,LC,90161,45173,2004-05-26,E
160551,BQY,09250D109,0001280936,P,01,LC,90172,45182,2004-05-26,2014-12-31
160554,FCT,33733U108,0001282850,P,01,LC,90160,45172,2004-05-26,E
160555,TIO,55328R109,0000854800,P,01,LC,13879,54379,2013-04-24,E
160557,IMF,95766U107,0001283721,P,01,LC,90173,45183,2004-05-26,2014-06-30
160570,CVGI,202608105,0001290900,P,01,LC,90314,45478,2004-08-05,E
160571,RTWIQ,74980D100,0001211351,P,01,LC,90387,45696,2004-10-07,2020-12-31
160578,OHRP,67778H309,,P,01,LC,13965,54434,2013-06-13,2019-07-14
160580,TPCG,89236Y104,0001452217,P,01,LC,93402,53429,2010-05-04,2012-12-31
160586,TLGB,G87340108,0001278739,P,01,LC,90240,45311,2004-06-01,2006-02-28
160592,SYNE,871628301,0001375063,C,01,LC,92453,52871,2007-11-02,E
160596,GSL.1,37944Q103,0001278382,P,01,LC,90206,45279,2004-06-03,2007-01-31
160597,ILSE,461169104,0001163848,P,01,LC,90410,45717,2004-10-07,2007-04-30
160598,BECN,073685109,0001124941,P,01,LC,90353,45555,2004-09-23,E
160600,SMA,871546206,0001292055,P,01,LC,90515,46034,2004-12-09,2014-12-04
